"url","headline","date","author","affiliation","content"
"https://www.bbc.com/news/articles/c627xn0k3wdo","Terminal revamp moves car ferry to international port",2025-01-19,"Indy Almroth-Wright","BBC News","Wightlink car ferries are set to move terminals while work is carried out on the ferry port in Portsmouth. It means Portsmouth and Fishbourne ferries will sail from the International Port off the M275 instead of the terminal in Gunwharf Road. Sailing times will change and crossings will be about 15 minutes longer, taking about one hour. The temporary move will be in place from 27 January - 2 February.  The ferry firm said it would be in touch with those already booked to travel between the dates. The temporary route cannot be used by foot passengers. Wightlink said those travelling on foot would need to use the Portsmouth Harbour - Ryde Pier Head FastCat route instead, with extra sailings being put on. The ferry firm said bookings must be made in advance. It said travellers who arrive at the International Port without a booking will not be able to sail. You can follow BBC Hampshire & Isle of Wight on Facebook, X, or Instagram. "
"https://www.bbc.com/news/articles/c2037dr112xo","Seven stranded students rescued from tidal island",2025-01-26,"Catriona Aitken","BBC News","Seven students have been rescued after becoming stranded on a tidal island in stormy conditions. Lifeboat volunteers made four trips to bring the group from Worm's Head, off the Gower, to safety in Rhossili on Saturday. The group of American students - made up of five women and two men -  had been spending some time at Swansea University and decided to make the trip to the island but were cut off by the incoming tide. Jon Tarrant, one of the volunteer crew, said it was a ""challenging rescue"", adding: ""The swell was up to two metres and the rise and fall of the water presented difficulties in picking up the people and also returning them to shore at Rhossili."" The RNLI team said the students were  ""extremely grateful"" and ""could not believe that all the crew were unpaid volunteers"". Worm's Head is usually accessible on foot for two hours and 30 minutes either side of low tide, but can close earlier due to strong winds accelerating the arrival of high tide. Lawrie Grove, lifeboats operation manager, said its opening times were displayed near to the causeway. ""I would remind people when walking on or near the coast to make sure that they check local tide times and plan walks accordingly,"" he added. ""They should never try to swim or wade to shore when cut off by the tide, it is extremely dangerous."" It is not the first time students have had to be rescued from Worm's Head, with a group of eight becoming stranded in October."
"https://www.bbc.com/news/articles/c897dwdvp43o","Jaguar Land Rover bets $80m on bespoke paint services",2025-01-27,"João da Silva","Business reporter","The UK's largest luxury car maker, Jaguar Land Rover (JLR), says it will invest £65m ($81m) to expand its bespoke paint services in response to growing demand from wealthy customers. The plan includes opening new paint facilities in Castle Bromwich, UK and Nitra, Slovakia. The firm, which is owned by India's Tata Group, says it expects to more than double its bespoke paint operation, including helping clients match the colour of exclusive Range Rover SV models to their private jets or yachts. It follows a similar move by Rolls-Royce, which announced earlier this month that it was investing £300m to build more highly-customised versions of its cars for super-rich customers. ""Range Rover clients are increasingly choosing to tailor their vehicles with more exclusive bespoke and elevated palette paints,"" said Jamal Hameedi, director of special vehicle operations at JLR. ""By increasing our capacity we can satisfy the demand growth from our Range Rover clients and... clients of our other brands."" The company says the plan will also help it cut energy and water use as well as reduce paint waste. Earlier this month, Rolls-Royce said it was expanding its Goodwood factory and global headquarters to meet growing demand for bespoke models. Rolls-Royce said the plan would ""also ready the manufacturing facility for the marque's transition to an all-battery electric vehicle future"". Last month, Jaguar unveiled a controversial new electric concept car. Some on social media said the new Type 00 car was ""exciting"" and ""absolutely stunning"", while others called it ""rubbish"" and told Jaguar's designers to ""go back to the drawing board"". However, the carmaker suggested the reaction was exactly what it wanted as it was trying to reset the brand and revive sluggish sales."
"https://www.bbc.com/sport/cricket/videos/c17eeqd54rno",NA,NA,NA,NA,""
"https://www.bbc.com/news/articles/cpqln2gwvxlo","Bank of Japan raises rates to highest in 17 years",2025-01-24,"João da Silva","Business reporter","Japan's central bank has increased the cost of borrowing to its highest level in 17 years after consumer price rises accelerated in December. The move by the Bank of Japan (BOJ) to raise its short-term policy rate to ""around 0.5 per cent"" comes just hours after the latest economic data showed prices rose last month at the fastest pace in 16 months. The BOJ's last interest rate hike in July, along with a weak jobs report from the US, caught investors around the world by surprise, which triggered a stock market selloff.  The bank's governor, Kazuo Ueda, signalled this latest rate hike in advance in a bid to avoid another market shock. According to official figures released on Friday, core consumer prices in Japan increased by 3% in December from a year earlier. The decision marks the BOJ's first rate hike since July and came just days after Donald Trump returned to the White House. During the election campaign Trump threatened to impose tariffs on all imports into the US, which could have an impact on exporting countries like Japan. By raising rates now the bank will have more scope to cut rates in the future if it needs to boost the economy. The move highlights the central bank's plans to steadily increase rates to around 1% - a level seen as neither boosting or slowing the economy. The BOJ signalled that interest rates will continue to rise from ultra-low levels.  Neil Newman, the head of strategy at Astris Advisory Japan said: ""rates will continue to rise as wages increase, inflation remains above 2% and there is some growth in the economy."" ""We look for another 25-basis point hike in six months,"" said Stefan Angrick, a Japan economist at Moody's Analytics. Last year, the BOJ raised the cost of borrowing for the first time since 2007 after rates had been kept down for years as the country struggled with stagnant price growth.  That hike meant that there were no longer any countries left with negative interest rates. When negative rates are in force people have to pay to deposit money in a bank. They have been used by several countries as a way of encouraging people to spend their money rather than putting it in a bank."
"https://www.bbc.com/news/articles/cwywexqjzj7o","Moment plane lands during Storm Eowyn",2025-01-24,"Jess Grieveson-Smith","BBC Yorkshire","This is the moment a plane struggled to land at Leeds Bradford Airport during high winds.  The Ryanair flight managed to ground safely after fighting the windy conditions but the airport, which is the highest in England, said there have been disruptions to traffic throughout the day. It happened as gusts of up to 78mph (125km/h) were recorded in Yorkshire as a result of Storm Éowyn. Leeds Bradford Airport had earlier cancelled flights to Belfast and Dublin, where some of the worst of the gusts were expected and a red warning was in place."
"https://www.bbc.com/news/articles/c20kn0d7d30o","ICC prosecutor seeks arrest of Taliban leaders for 'persecuting Afghan girls and women'",2025-01-23,"George Wright","BBC News","The top prosecutor at the International Criminal Court (ICC) says he will seek arrest warrants against senior leaders of the Taliban government in Afghanistan over the persecution of women and girls. Karim Khan said there were reasonable grounds to suspect Supreme Leader Haibatullah Akhundzada and chief justice Abdul Hakim Haqqani bore criminal responsibility for crimes against humanity on gender grounds. ICC judges will now decide whether to issue the warrants.  The Taliban said it strongly condemned the accusations as ""baseless"" and politically motivated, accusing the court of ""double standards"". The ICC investigates and brings to justice those responsible for genocide, crimes against humanity and war crimes, intervening when national authorities cannot or will not prosecute. In a statement, Mr Khan said the two men were ""criminally responsible for persecuting Afghan girls and women, as well as persons whom the Taliban perceived as not conforming with their ideological expectations of gender identity or expression, and persons whom the Taliban perceived as allies of girls and women"". Opposition to the Taliban government is ""brutally repressed through the commission of crimes including murder, imprisonment, torture, rape and other forms of sexual violence, enforced disappearance, and other inhumane acts"", he added. The persecution was committed from at least 15 August 2021 until the present day, across Afghanistan, the statement said. But the Taliban's Ministry of Foreign Affairs responded with a statement saying the court had turned a blind eye to what it described as ""numerous war crimes and crimes against humanity committed by foreign forces and their local allies"", referring to US-led forces present in the country before 2021. ""It is regrettable that such unfounded claims are being made against the honorable leaders of the Islamic Emirate at a time when peace has finally been restored in Afghanistan,"" it said.  ""The Afghan people, after years of suffering, have only recently begun to experience relief from the chaos of private prisons, abductions, warlords and other inhumane practices."" Rights group Amnesty International welcomed the ICC move. In a statement, Secretary-General Agnès Callamard said the announcement ""gives hope, inside and outside the country to Afghan women, girls, as well as those persecuted on the basis of gender identity or expression"". But Ms Callamard also called on the ICC prosecutor to ""reconsider his 2021 decision to deprioritise investigations"" into alleged war crimes by international forces and the former government security apparatus, which could give the impression of a selective approach to international justice. Akhundzada became the supreme commander of the Taliban in 2016, and is now leader of the so-called Islamic Emirate of Afghanistan. In the 1980s, he participated in Islamist groups fighting against the Soviet military campaign in Afghanistan. Haqqani was a close associate of Taliban founder Mullah Omar and served as a negotiator on behalf of the Taliban during discussions with US representatives in 2020. The ICC prosecutor's office told the BBC that issues slowed down the pace of the investigation, including ""the lack of cooperation"" from the Taliban authorities.  ""Due to fear, individuals with important information for the investigation are frequently unwilling to come forward,"" the office added.  Nader Nadery, a senior fellow at the Washington-based Wilson Center who participated in peace talks between the previous Afghan government and the Taliban, said that many Afghan women had been waiting for this moment.  ""While it might not immediately change things, it sends a strong message that there won't be impunity,"" he told the BBC.  ""It builds hope for many of those activists and Afghan women on the ground that probably there is a way forward and keeping that hope alive, I believe, is a major contribution immediately."" The Taliban regained power in Afghanistan in 2021, 20 years after a US-led invasion toppled their regime in the fallout of the 9/11 attacks in New York, but its government has not been formally recognised by any other foreign power. ""Morality laws"" have since meant women have lost dozens of rights in the country. Afghanistan is now the only country in the world where women and girls are prevented from accessing secondary and higher education - some one-and-a-half million have been deliberately deprived of schooling. The Taliban has repeatedly promised they would be re-admitted to school once a number of issues were resolved - including ensuring the curriculum was ""Islamic"". This has yet to happen. Beauty salons have been shut down and women are prevented from entering public parks, gyms and baths. A dress code means they must be fully covered and strict rules have banned them from travelling without a male chaperone or looking a man in the eye unless they're related by blood or marriage. In December, women were also banned from training as midwives and nurses, effectively closing off their last route to further education in the country."
"https://www.bbc.com/sport/football/articles/c2d30z0947zo",NA,NA,NA,NA,"Gillingham have signed Chelsea's England youth international striker Jimmy-Jay Morgan on loan until the end of the season. The 19-year-old, who moved to Chelsea's academy from Southampton in February 2023 for an undisclosed fee, has yet to feature for the Premier League side's first team.  Morgan has played six times for Chelsea's Under-21 side in the EFL Trophy, having also played three times in the competition for Southampton.  He has also been capped at Under-16, 17 and 18 level by England and has scored six times in 10 Premier League Two matches this season."
"https://www.bbc.com/news/articles/cd7nr8wv5r9o","How to make oxygen on the moon",2025-01-24,"Chris Baraniuk","Technology Reporter","Inside a giant sphere, the engineers pored over their equipment. Before them stood a silvery metal contraption swathed in colourful wires – a box that they hope will one day make oxygen on the moon. Once the team vacated the sphere, the experiment began. The box-like machine was now ingesting small quantities of a dusty regolith – a mixture of dust and sharp grit with a chemical composition mimicking real lunar soil. Soon, that regolith was gloop. A layer of it heated to temperatures above 1,650C. And, with the addition of some reactants, oxygen-containing molecules began to bubble out. “We’ve tested everything we can on Earth now,” says Brant White, a program manager at Sierra Space, a private company. “The next step is going to the moon.” Sierra Space’s experiment unfolded at Nasa’s Johnson Space Center in the summer of 2024. It is far from the only such technology that researchers are working on, as they develop systems that could supply astronauts living on a future lunar base. Those astronauts will need oxygen to breathe but also to make rocket fuel for spacecraft that might launch from the moon and head to destinations further afield – including Mars. Lunar base inhabitants might also require metal and they could even harvest this from the dusty grey debris that litters the lunar surface. Much depends on whether we can build reactors able to extract such resources effectively or not. “It could save billions of dollars from mission costs,” says Mr White as he explains that the alternative – bringing lots of oxygen and spare metal to the moon from Earth – would be arduous and expensive. Luckily, the lunar regolith is full of metal oxides. But while the science of extracting oxygen from metal oxides, for example, is well understood on Earth, doing this on the moon is much harder. Not least because of the conditions. The huge spherical chamber that hosted Sierra Space’s tests in July and August this year induced a vacuum and also simulated lunar temperatures and pressures. The company says it has had to improve how the machine works over time so that it can better cope with the extremely jagged, abrasive texture of the regolith itself. “It gets everywhere, wears out all sorts of mechanisms,” says Mr White. And the one, crucial, thing that you can’t test on Earth or even in orbit around our planet, is lunar gravity – which is roughly one sixth that of the Earth. It might not be until 2028 or later that Sierra Space can test its system on the moon, using real regolith in low gravity conditions. The moon’s gravity could be a real problem for some oxygen-extracting technologies unless engineers design for it, says Paul Burke at Johns Hopkins University. In April, he and colleagues published a paper detailing the results of computer simulations that showed how a different oxygen-extracting process might be hindered by the moon’s relatively feeble gravitational pull. The process under investigation here was molten regolith electrolysis, which involves using electricity to split lunar minerals containing oxygen, in order to extract the oxygen directly. The problem is that such technology works by forming bubbles of oxygen on the surface of electrodes deep within the molten regolith itself. “It is the consistency of, say, honey. It is very, very viscous,” says Dr Burke. “Those bubbles aren’t going to rise as fast – and may actually be delayed from detaching from the electrodes.” There could be ways around this. One could be to vibrate the oxygen-making machine device, which might jiggle the bubbles free. And extra-smooth electrodes might make it easier for the oxygen bubbles to detach. Dr Burke and his colleagues are now working on ideas like this. Sierra Space’s technology, a carbothermal process, is different. In their case, when oxygen-containing bubbles form in the regolith, they do so freely, rather than on the surface of an electrode. It means there is less chance of them getting stuck, says Mr White. Stressing the value of oxygen for future lunar expeditions, Dr Burke estimates that, per day, an astronaut would require the amount of oxygen contained in roughly two or three kilograms of regolith, depending on that astronaut’s fitness and activity levels. However, a lunar base’s life support systems would likely recycle oxygen breathed out by astronauts. If so, it wouldn’t be necessary to process quite as much regolith just to keep the lunar residents alive. The real use case for oxygen-extracting technologies, adds Dr Burke, is in providing the oxidiser for rocket fuels, which could enable ambitious space exploration. Obviously the more resources that can be made on the moon the better.  Sierra Space’s system does require the addition of some carbon, though the firm says it can recycle most of this after each oxygen-producing cycle. Along with colleagues, Palak Patel, a PhD student at the Massachusetts Institute of Technology, came up with an experimental molten regolith electrolysis system, for extracting oxygen and metal from the lunar soil. “We’re really looking at it from the standpoint of, ‘Let’s try to minimise the number of resupply missions’,” she says. When designing their system, Ms Patel and her colleagues addressed the problem described by Dr Burke: that low gravity could impede the detachment of oxygen bubbles that form on electrodes. To counter this, they used a “sonicator”, which blasts the bubbles with sound waves in order to dislodge them. Ms Patel says that future resource-extracting machines on the moon could derive iron, titanium or lithium from regolith, for example. These materials might help lunar-dwelling astronauts make 3D-printed spare parts for their moon base or replacement components for damaged spacecraft. The usefulness of lunar regolith does not stop there. Ms Patel notes that, in separate experiments, she has melted simulated regolith into a tough, dark, glass-like material. She and colleagues worked out how to turn this substance into strong, hollow bricks, which could be useful for building structures on the moon – an imposing black monolith, say. Why not?"
"https://www.bbc.com/news/articles/cp8k2jknn8zo","Trump urged not to put massive tariffs on UK",2025-01-24,"Faisal Islam","Economics editor, BBC News•@faisalislam","The UK should be excluded from the tariffs Donald Trump is threatening to impose on exports to the US, the business secretary has said. Jonathan Reynolds told the BBC that the US has no goods trade deficit with the UK, which occurs when a country imports more than it exports. President Trump has doubled down on his threat to impose big tariffs on countries that sell products in the US. ""I think we've got an argument to engage with,"" Reynolds said. The BBC asked whether the UK would be exempt from tariffs, given the absence of a trade deficit between the two nations. The president did not respond directly and instead spoke about the trading deficit the US and Canada have and his plans to rectify that.  The prospect of higher taxes being introduced on imports to the US is concerning many world leaders because it will make it more expensive for companies to sell goods in the world's largest economy. Trump told global executives at the World Economic Forum on this week that they could either produce their goods in the US or face widespread tariffs worth hundreds of billions or even trillions of dollars. But Reynolds said when it comes to manufactured goods, the US did not have a trade deficit with the UK.  ""We know this is something that not just President Trump, but the whole of his administration takes very seriously,"" he said. ""We've obviously got a services-based economy. The US does not have that deficit with us so if that's the logic of that position, I think we've got an argument to engage with."" Tariffs are a central part of Trump's economic vision. He sees them as a way of growing the US economy, protecting jobs and raising tax revenue but he also uses them as leverage to pursue other policies. He has already said he is considering imposing a 10% tax on imports from China as soon as 1 February, claiming the country is sending fentanyl, a synthetic opioid, to Mexico and Canada.   Trump had also threatened 25% tariffs on Canada and Mexico, again citing fentanyl as well as immigration among his concerns.  However, Trump has since said he ""would rather not"" impose tariffs, suggesting a trade deal could be on the table. Separately, the business secretary said the UK had left open the possibility of following EU rules for food and farm products in order to return to frictionless access to European markets. Reynolds said such an agreement - which lowers all trade barriers in return for mirroring EU rules and standards - would not cross the government's red lines. The comments came after EU Trade Commissioner Maros Sefcovic told the BBC a new agreement, including so-called dynamic alignment on standards, is possible alongside other areas of pan-European co-operation on customs. Reynolds said Sefcovic's tone was in keeping with what the government had already said about a ""twin-track strategy"" on trade.  ""We can improve the terms of trade with the EU in a way which doesn't revisit customs unions or single markets or the arguments of Brexit, and we can do that whilst pursuing closer trade links around the world,"" Reynolds said. Labour fought last year's UK general election with a manifesto pledge to lower Brexit-related barriers and red tape for the export of food and farm products to the European Union. The question has always been how deep such an agreement might be. It could be settled in the coming weeks, though firm decisions have not yet been made. The Conservatives have voiced anger at reports of a potential new deal on UK-EU trade, with shadow foreign secretary Dame Priti Patel telling MPs that the government was ""bending the knee to the EU"". The Liberal Democrats have said the government is not doing enough to smooth trade with the EU."
"https://www.bbc.com/news/articles/cq5g48yx0dvo","EU 'could consider' UK joining pan-Europe customs scheme",2025-01-23,"Faisal Islam & Dearbail Jordan","Economics editor and business reporter•@faisalislam","The European Union's new trade chief responsible for post-Brexit negotiations has told the BBC a ""pan-European [customs] area is something we could consider"" as part of ""reset"" discussions between the UK and EU. Maros Sefcovic referred to the idea of Britain joining the Pan-Euro-Mediterranean Convention (PEM).    These are common rules that allow parts and ingredients for manufacturing supply chains to be sourced from across dozens of countries in and around Europe and North Africa to be used in tariff-free trade. Downing Street has indicated such an agreement would not cross the government's ""red lines"" for its relationship with the EU. The BBC understands the UK government has begun consultations with business over the benefits of the PEM plan that could help cut red tape and improve trade. No final decision has been made yet. The Conservatives did not pursue PEM as part of its post-Brexit deal, but some  businesses have said it will help the UK rejoin complex supply chains that have been hit by customs barriers. Speaking at the World Economic Forum in Davos, Mr Sefcovic said the idea has not been ""precisely formulated"" by London yet and the ""ball is in the UK's court"". Under the Brexit deal, UK goods sold to the bloc are not subject to tariffs provided they are made with a certain percentage of materials from Britain or the EU. If a UK clothing manufacturer makes garments mainly from textiles it has sourced from Turkey - which is not in the EU - and sells them into the EU, the firm importing the goods would pay a tariff. But if the UK joined the PEM Convention - of which Turkey is a member - the firm buying the products would not pay tariffs.  William Bain, head of trade policy at the British Chambers of Commerce, said joining PEM ""would reduce paperwork and costs for many UK firms as it would align rules and regulations on both sides in relation to the sourcing of components and raw materials used in exports"". Speaking at Cabinet Office Questions, Europe Minister Nick Thomas-Symonds said: ""We don't currently have any plans to join PEM."" However, a Number 10 spokesman did not rule out future membership of PEM. ""The arrangement that's been discussed is not a customs union,"" he said, when asked if PEM membership would cross the red lines set out in Labour's manifesto for EU ties.  ""Our red line has always been that we will never join a single market, freedom of movement, but we're just not going to get ahead of those discussions."" Dame Emily Thornberry, chair of the Commons Foreign Affairs Committee, said the post-Brexit agreement negotiated by the Tories had ""all kinds of holes"" in it. ""Within that agreement there is a mechanism for improving it, and we need to seize that opportunity,"" she told the BBC's Today programme. ""We need to make sure that within the constraints of the vote to leave the European Union, we nevertheless do everything that we can to get rid of barriers to trade with our nearest neighbours and the people who we trade with the most."" Mr Sefcovic also said that a full-scale veterinary agreement that helped reduce frictions on farm and food trade should be reviewed. Single market treatment for UK food and farm exports would mean ""we would have to have the same rules and we have to upgrade them at the same time, we call it dynamic alignment"", he said. Dame Emily described the current agreement as ""uneven and difficult"". ""At the moment the reality is that for reasons of capacity, food coming in from the EU isn't really checked and yet food from Britain is checked a lot going into the EU,"" she said. The EU-UK fisheries deal is also due to expire next year. ""A solution for fisheries is very important for the EU, again, we communicated this on multiple occasions,"" Mr Sefcovic said. He also said he was surprised at how a European Commission proposal on youth mobility had been ""spun"" in the UK. The scheme would allow 18 to 30 year-olds from the EU to travel, work and study in the UK for a period, ""with reciprocity for young UK nationals"", according to the European Commission.  Both Labour, when it was in opposition, and the then-Tory government rejected the idea, stating that free movement within the EU had ended with Brexit. But Mr Sefcovic said it was hoped the scheme would ""build bridges for the future for the European Union and the UK"". ""That was the idea,"" he said. ""[But] we've been a little bit surprised what kind of spin it got in the UK. ""It is not freedom of movement,"" Mr Sefcovic added. ""We have been very clear what we've been proposing.""  Nevertheless, Mr Sefcovic said that relations between the UK and the EU were ""definitely"" in a better place and his British counterpart Nick Thomas-Symonds was ""on speed dial"". Prime Minister Sir Keir Starmer will attend a defence and security focused EU summit next month.  As well as relations with the UK, Mr Sefcovic acknowledged that the EU needed to be ""extremely cautious and responsible"" in addressing trade with the Trump administration in Washington but said he was willing to negotiate.  He added that while the EU did have a surplus in goods such as cars, the US had a surplus in services. Sign up for our Politics Essential newsletter to read top political analysis, gain insight from across the UK and stay up to speed with the big moments.  It'll be delivered straight to your inbox every weekday."
"https://www.bbc.com/news/articles/cdxevpzy3yko","LinkedIn accused of using private messages to train AI",2025-01-23,"João da Silva","Business reporter","A US lawsuit filed on behalf of LinkedIn Premium users accuses the social media platform of sharing their private messages with other companies to train artificial intelligence (AI) models. It alleges that in August last year, the world's largest professional social networking website ""quietly"" introduced a privacy setting, automatically opting users in to a programme that allowed third parties to use their personal data to train AI. It also accuses the Microsoft-owned company of concealing its actions a month later by changing its privacy policy to say user information could be disclosed for AI training purposes.  A LinkedIn spokesperson told BBC News that ""these are false claims with no merit"".  The filing also said LinkedIn changed its 'frequently asked questions' section to say that users could choose not to share data for AI purposes but that doing so would not affect training that had already taken place. ""LinkedIn's actions... indicate a pattern of attempting to cover its tracks,"" the lawsuit said. ""This behaviour suggests that LinkedIn was fully aware that it had violated its contractual promises and privacy standards and aimed to minimise public scrutiny"". The lawsuit was filed in a California federal court on behalf of a LinkedIn Premium user and ""all others"" in a similar situation. It seeks $1,000 (£812) per user for alleged violations of the US federal Stored Communications Act as well as an unspecified amount for breach of contract and California's unfair competition law. According to an email LinkedIn sent to its users last year, it has not enabled user data sharing for AI purposes in the UK, the European Economic Area and Switzerland.  LinkedIn has more than one billion users around the world, with almost a quarter of them in the US. In 2023, the company attracted $1.7bn in revenue from premium subscriptions.  It has also said that the number of premium subscribers has been growing rapidly as it continues to add more AI features. Additional reporting by Lily Jamali Sign up for our Tech Decoded newsletter to follow the biggest developments in global technology, with analysis from BBC correspondents around the world.  Outside the UK? Sign up here."
"https://www.bbc.com/news/articles/c4g9m4y2ykno","Drug dealers jailed for international conspiracy",2025-01-14,"Lewis Adams","BBC News, Essex","Three men who conspired to sell large batches of Class A drugs across the globe have been jailed. Simon Renoldi, Matthew Hutchinson and Iain Green were caught after police cracked EncroChat, an encrypted international communication service. The defendants, from Essex, were later linked with more than £1m in cash seized from various properties. They were jailed at Basildon Crown Court having been found guilty of a series of drug offences in November. It followed intelligence shared by law enforcement agencies from England, France and the Netherlands. Having cracked EncroChat in April 2020, police found Renoldi, Green and Hutchinson were using the pseudonyms ""Typicalknee"", ""Harshwater"" and ""Pineappletequila"" respectively. The messages showed Hutchinson was involved in shipping cocaine and ketamine to New Zealand and Australia, Essex Police said. While police were covertly watching them, Renoldi and Green met to exchange more than £140,000 in cash, the force added. It was officers' belief that Green and Hutchinson both owed ""tens of thousands of pounds"" to Renoldi. During the investigation, police raided an address in Basildon and found £805,000 in cash and 5kg of cocaine. They also found a notebook leading them to The Railway Tavern in Stanford-le-Hope, where Renoldi was found to have been stashing £68,950. Det Insp Yoni Adler, of Essex Police's serious and organised crime unit, said he was pleased the jury saw through the defendants' ""lies"" after an extensive investigation. ""These prison sentences are a fair reflection of the months of careful surveillance and evidence gathering led by our team,"" he said. ""Simon Renoldi, Iain Green, and Matthew Hutchinson were involved in the large-scale supply of drugs and the exchange of hundreds of thousands, if not millions, of pounds."" Follow Essex news on BBC Sounds, Facebook, Instagram and X."
"https://www.bbc.com/news/articles/cre8n8rjp5yo","UnitedHealthcare names new boss after former CEO killed",2025-01-24,"Peter Hoskins","Business reporter","UnitedHealthcare has named a new boss almost two months after its then-chief executive Brian Thompson was shot and killed in New York. Company veteran Tim Noel will take charge of the largest health insurer in the US, which has more than 50 million customers, at a critical moment. Mr Thompson's killing on 4 December in central Manhattan ignited a wide debate about how the US healthcare system operates. Many Americans, who pay more for healthcare than people in any other country, have expressed anger over what they see as unfair treatment by insurance firms. Mr Noel ""brings unparalleled experience to this role with a proven track record and strong commitment to improving how health care works for consumers, physicians, employers, governments and our other partners,"" UnitedHealthcare's parent company UnitedHealth Group said. A manhunt ensued for days as police worked to identify who was responsible in the December killing, which happened outside a Manhattan hotel where the CEO was staying.  After five days, Luigi Mangione, 26, was arrested in a McDonald's restaurant in Pennsylvania after a worker called police. Mr Mangione has pleaded not guilty to charges in the killing. He is facing 11 state criminal counts, including murder as an act of terrorism. As well as the state-level charges, he is also accused of federal - national-level - stalking and murder offences that could lead to a death penalty sentence. Prosecutors allege that Mr Mangione shot Mr Thompson before going on the run. "
"https://www.bbc.com/news/articles/cdjd3m43081o","City park could host international food festival",2025-01-14,"Roland Sebestyen","Local Democracy Reporting Service","A ""family friendly"" international food festival could be held in a popular Sheffield park in the summer after plans were submitted to the city council. Organisers of the Graves Park Food & Drink Festival aim to stage a ""celebration of international influence and local talent"", with food, drink and live music. The event would run on 30 and 31 August in the centre of the park, with organisers paying a charity fee to use the site. Sheffield City Council's charity trustee sub-committee will decide whether to accept or decline the proposal on 21 January. The proposal said a grassed area would be fenced off with a ticket booth at one side of the fencing, according to the Local Democracy Reporting Service. But organisers said the fencing would not ""prohibit public access"" around the field or to any part of the park. Listen to highlights from South Yorkshire on BBC Sounds, catch up with the latest episode of Look North or tell us a story you think we should be covering here."
"https://www.bbc.com/news/articles/c1we3l1q2e3o","Belfast airport closes smoking area due to vandalism",2025-01-23,NA,NA,"Belfast International Airport has announced the closure of its airside smoking gallery due to ""persistent vandalism"". The external area, located in the airport's departure lounge after security, was accessible at a charge of £1. However on Wednesday, the airport said it has been left with ""no option"" but to close the area due to attacks. ""We will be keeping the situation under review as we progress with our building works,"" a spokesperson said. The airport added that smoking will only be permitted in designated areas and in front of the terminal building. It was the last airport in Northern Ireland to have a smoking area within the terminal, with no facilities available at Belfast City Airport or City of Derry Airport. Nicky Crancher from Bournemouth, who often travels, said he thinks the airport should keep the area closed. ""I think people who are travelling could smoke in different areas in the airport or outside and it just discourages people from starting smoking at all,"" he said. Meanwhile, Jonathan Devine said the closure of the space would be difficult for smokers who are travelling for a long time. ""Having to go through airport security, and then having to wait about two hours for  a flight without a cigarette I'd imagine you would be pretty agitated,"" he added. Cancer Focus NI have suggested people who would struggle without a smoking area could replace their cigarettes with nicotine replacement products such as gum or lozenge. ""The decision to close the smoking facility in Belfast International Airport is a positive move to protect the health of workers,"" the charity added."
