"","url","headline","date","author","affiliation","content"
"303","https://www.bbc.com/news/articles/c9w5q8qn59yo","Trump's Gaza plan will be seen as flying in face of international law","2025-02-05","Tom Bateman","BBC State Department Correspondent, Washington","when us president Donald trump began speaking days ago of Gaza as a demolition site calling to clean out that whole thing it awns t clear how far these were off the cuff remarks but in the lead up to Israeli prime minister Benjamin planetary s visit in his oval office comments before the meeting and in the press conference itself it s now clear he is profoundly serious about his proposals they amount to the most radical upending in the established us position on Israel and the Palestinians in the recent history of the conflict and will be seen as flying in the face of international law as well as how the announcement will be absorbed by ordinary people on the ground it could also have a significant impact on the more immediate phased ceasefire and hostage release process at a critical juncture trump and his officials are framing his call to in his language permanently resettle all Palestinians out of Gaza as a humanitarian gesture saying there is no alternative for them because Gaza is a demolition site under international law attempts to forcibly transfer populations are strictly prohibited and Palestinians as well as Arab nations will see this as nothing short of a clear proposal aimed at their e tongue sticking out emulsion and the ethnic cleansing of Palestinians from their land that s why Arab leaders have already categorically rejected his ideas made with increasing frequency over the last days when he suggested Egypt and Jordan could take Palestinians from Gaza in a statement on Saturday Egypt Saudi Arabia the united Arab emirates Qatar the Palestinian authority and the Arab league said that such a move could threaten the region s stability risk e tongue sticking out sanding the conflict and undermine prospects for peace and coexistence among its peoples it has long been a desire of the ultra nationalist far right in Israel to e tongue sticking out e Palestinians from the occupied territories and e tongue sticking out and Jewish settlements in their place since the October attacks on Israel these groups leaders of whom have been part of planetary s coalition have demanded the war against hams continues indefinitely vowing ultimately to re establish Israeli settlements in the Gaza strip they have continued their calls and opposed the current ceasefire and hostage release deal in his white house press conference with the Israeli prime minister trump went further even than his recent growing calls for the Palestinians in Gaza to be relocated to Egypt and Jordan saying that the united states would then take the territory over and rebuild it when asked whether Palestinians would be allowed back he said the world s people would live there saying it would be an international unbelievable place before adding also Palestinians his middle east envoy Steve kickoff earlier in the day summed up much of the tone around the proposal saying of trump this guy knows real estate trump said it would be the riviera of the middle east asked whether American troops would be involved in the take over of Gaza rm trump said we ll do what is necessary his proposals amount to the most radical transformation in the us position on the territory since the creation of the state of Israel in and the war of which saw the start of Israel s military occupation of land including the Gaza strip Gaza was already home to Palestinians who fled or were forced from their homes in the wars surrounding Israel s creation they and their descendants make up the vast majority of Gaza s population to this day trump s proposals if enacted would involve that population now more than two million people being forced elsewhere in the Arab world or even beyond says trump to resettle permanently the proposals would wipe out the possibility of a future two state solution in any conventional sense and will be categorically rejected by Palestinians and the Arab world as an e tongue sticking out emulsion plan much of planetary s political base and the ultra nationalist settler movement in Israel will champion president trump s words seeing them as the fulfillment of a means as planetary puts it to stop Gaza being a threat to Israel for ordinary Palestinians it would amount to a mass act of collective punishment follow the twists and turns of trump s second presidential term with north America correspondent Anthony recherche s weekly us politics spun newsletter readers in the UK can sign up here those outside the UK can sign up here"
"304","https://www.bbc.com/news/articles/cew5e2d4xneo","Airport expansion to be completed by winter 2026","2025-02-13","Adam Laver","BBC News, Yorkshire","the e tongue sticking out anion of lids Bradford airport lab is set to be completed in winter as it prepares to enter the second phase of work the extension of the existing terminal is e tongue sticking out acted to be finished by summer the second phase of the development which has just been granted permission is the refurbishment of the current terminal by winter Vincent horded chief executive of lab said it was the first major improvement to our terminal since its opening in and is long overdue he added it s vitally important to upgrade lab to the world class facility Yorkshire deserves lab also announced that the contract to complete the upgrade would be awarded to northern Irish firm farragoes construction catchall Montague its regional director said lids is an important region for our business we are all frequent users of lab and we are looking forward to working together with the airport s team on the successful delivery of the next stage of the project by lab said it e tongue sticking out acted to contribute a total of m to the local economy directly employing people and indirectly supporting jobs Rachel reeves chancellor of the exchequer and mp for lids west and pseudy previously opposed e tongue sticking out sanding lab but has since changed her mind and stated the way we fly has changed she has since backed a third runway at London heath row and the reopening of don caster Sheffield airport this led to activists from the group for action on lids Bradford airport gala to protest outside ms reeves constituency office the chancellor had justified her u turn by saying planes now ran on sustainable aviation fuels sad but gala chair nick plainsong said i m sorry to say that claim does not stand up to scrutiny while sad can be made from waste matter there is a very limited supply of genuinely sustainable feed stock to make it lab aims to become a net zero carbon airport by listen to highlights from west Yorkshire on BBC sounds catch up with the latest episode of look north or tell us a story you think we should be covering here"
"305","https://www.bbc.com/news/articles/cqx977lrdl1o","With Trump's tariffs looming - will countries scramble to cut deals?","2025-02-11","João da Silva","Business reporter","a decision by us president Donald trump to place a tariff on all steel and aluminum imports has left some of the us s major trade partners scrambling to make a deal the us is a major steel importer importing nearly a quarter of the steel it uses according to data from the American iron and steel institute which adds that its dependence on aluminum is even greater its neighbors Canada and Mexico as well as some allies in Asia are among its main suppliers trump has said his latest tariffs will take effect on march without exceptions or exemptions with just over a month to go before the tax kicks in here is how some countries have responded as one of the largest suppliers of both commodities to the us Canada has a lot to lose Canada has extra reasons for irritation as they are the largest steel supplier and one of the largest aluminum suppliers to the us says Deborah elms a trade e tongue sticking out err with the enrich foundation Canada s industry minister fran<c3><a7>ois Philippe champagne has slammed the decision calling it totally unjustified in a post on x he said Canadian steel is being used in key us industries including defense shipbuilding and energy adding that this made north America more competitive and secure he added that Canada would defend our industries as we have always done and always will and warned that Canada s response would be clear and calibrated though trump has said he will not consider any exceptions it seems like he may set this rule aside for Australia Australian prime minister Anthony baldness said he had spoken on the phone with trump and that the us leader was considering an exemption calling baldness a very fine man trump had earlier e tongue sticking out nailed that the us runs a trade surplus with Australia the reason is they buy a lot of airplanes they re rather far away and they need lots of airplanes trump said we actually have a surplus it s one of the only countries which we do but despite being the world s largest e tongue sticking out otter of iron ore a key steel making raw material Australia s e tongue sticking out rots of steel itself are not as significant according to baldness Australian steel accounts for about of us imports though its steel is used by a major us military shipbuilder the UK has said the government will take a considered approach and will speak with the us about the details but wants to be clear it will be working in the national interest however the BBC understands the UK will not retaliate immediately and chancellor Rachel reeves has said she strongly believe s that a deal can be done the trade body UK steel has said in a statement that the tariffs would deliver a devastating blow to their industry the us is our second largest e tongue sticking out rot market after the EU at a time of shrinking demand and high costs rising protectionism globally particularly in the us will stifle our e tongue sticking out rots and damage over m m worth of the steel sector s contribution to the UK s balance of trade Gareth stave UK steel s director general said in a statement it is deeply disappointing if president trump sees the need to target UK steel given our relatively small production volumes compared to major steel nations he said adding that there was a danger that other countries could redirect steel to the UK market to avoid us tariffs on Tuesday European commission president Ursula con red walleye responded by saying unjustified tariffs on the EU will not go unanswered they will trigger firm and proportionate countermeasures the EU will act to safeguard its economic interests she said i deeply regret the us decision to impose tariffs on European steel and aluminum e tongue sticking out rots tariffs are taxes bad for business worse for consumers according to trade group euro metal the us was the second largest market for EU e tongue sticking out rots of iron and steel trump imposed tariffs on both the UK and the EU during his first term but those restrictions were later relaxed by the Biden administration India s steel secretary sander pounding has reportedly claimed that trump s tariffs will not have much of an impact pointing to the fact that India e tongue sticking out rots only a small fraction of its steel to the us how much steel do we actually e tongue sticking out rot to the us pounding said at an industry event according to a pit report we produced million tonnes of steel last year of which tonnes was e tongue sticking out sorted to the us so how does it matter if out of million tonnes you are not able to e tongue sticking out rot tonnes but not everyone shares this sentiment the chief of the Indian steel association is nave en vandal has said he is deeply concerned that us restrictions could lead steel makers to dump their steel in the Indian market at lower prices these tariffs are e tongue sticking out acted to slash steel e tongue sticking out rots to the us by creating a massive surplus that will likely flood India which is one of the few major markets without trade restrictions he claimed south chorea is a major steel e tongue sticking out otter to the us according to the American iron and steel institute its steel is used by homegrown firms like Hyundai KIA Samsung and lg all of which have factories in the us and Mexico on Tuesday trade minister puncheon in yo said south chorea would actively consider whether there was room for negotiation with the us a day after the industry ministry held an emergency meeting with steelmakers in when trump similarly imposed a tariff on all steel imports Seoul was granted a waiver in exchange for a yearly import quota it s unclear what deals might actually be cut or waivers granted over the next month but swear madrasa an international trade policy e tongue sticking out err at Cornell university says in the long run us trading partners may seek to diversify away from the us by selling their products elsewhere but he also says that trump s drastic actions have put the rest of the world on the back foot because of the us economy s strength relative to most of its trading partners Wendy cutler vice president of the Asia society policy institute says that while the us s trading partners may seek appeasement in the short term they could still decide to hit back in the long run while overtures may be made to work with the trump team to avert the tariffs our partners may conclude that tariffs are coming so fast and furious negotiations are not a durable option she says"
"306","https://www.bbc.com/news/articles/cp9x3m7z9rzo","College job cuts strikes called off","2025-02-12","Grace Shaw","","strikes at a college have been suspended after staff affected accepted new roles or took redundancy the walk outs this month were planned at the university of Sheffield s international college in the city center which is run by education providers study group changes in overseas student recruitment were cited as a reason for jobs being put at risk the university and college union cu branch chair rd SAM more croft said staff had either taken voluntary redundancy or been redeployed he added that strikes planned for march would go ahead if there was no guarantee that compulsory redundancies would be avoided the college teaches international students hoping to gain entry to courses at the university it is based in a university building and uses the same branding but the study group holds a year contract to run it the union claimed that study group employees were treated differently to university staff and faced the prospect of compulsory redundancy rather than voluntary severance agreements last year staff in the student support and academic teaching teams were told they were at risk of redundancy and four of those were still at risk until accepting trial redeployment on Tuesday rd more croft said the provider should be ashamed that its long serving staff were being forced out onto picket lines and said union members had been pressured to take on roles and scheduled into rushed job interviews study group said the cuts were necessary because of a fall in student numbers like many universities and higher education providers we need to adapt staffing to recent changes in international recruitment it said regrettably at Sheffield this means reducing employee numbers as educators we welcome the decision to suspend the strikes and avoid detriment to our students education listen to highlights from south Yorkshire on BBC sounds catch up with the latest episode of look north or tell us a story you think we should be covering here"
"307","https://www.bbc.com/news/articles/c3vp4dp90qqo","Coca-Cola says it may use more plastic due to Trump tariffs","2025-02-12","João da Silva","Business reporter","coca cola may have to sell more drinks in plastic bottles in the us if president Donald trump s tariffs end up making aluminum cans more e tongue sticking out endive the company s chief executive James quince said in a call with investors it comes after trump ordered a import tax on all steel and aluminum entering the us which could end up driving up the price of canned food and drink items in the country in December the beverage giant scaled down its sustainability target of using recycled materials in its packaging by to using to by environmental groups have labeled coca cola as the top global plastic polluter for six consecutive years if one package suffers some increase in input costs we continue to have other packaging offerings that will allow us to compete in the affordability space quince said for example if aluminum cans become more e tongue sticking out endive we can put more emphasis on pet plastic bottles the coca cola boss also sought to minimize the impact of the tariffs on his business saying packaging is only a relatively small component of his company s costs in recent years coca cola had been selling more products in aluminum containers as part of its marketing and sustainability strategies despite being generally more e tongue sticking out endive aluminum cans are also a lot more recyclable than plastic bottles over time the us imports almost half of the aluminum it uses according to the united states geological survey so a tariff on all imports is likely to cause cans to become even more costly after trump first ordered tariffs on steel in many can makers won exclusions from those import taxes but this time trump has said there will be no exemptions from the rules either for individual products or for particular countries in a separate move that is likely to contribute to plastic pollution trump signed an executive order earlier this week ending a us government effort to replace plastic straws with paper the order reversed a measure signed by former president Joe Biden who had called plastic pollution a crisis"
"308","https://www.bbc.com/news/articles/c23v3kxknrno","Why do kindness influencers get criticised?","2025-02-11","Suzanne Bearne","Technology Reporter","growing up Samuel maidenhood struggled with his mental health after losing his aunt to suicide when he was nine e tongue sticking out experiencing a speech impediment and being bullied the trauma of it all made him want to end his own life he says when he was he says he decided to turn to social media to spread a positive message it started with simple things like giving people hugs in public and giving out roses and flowers and things that would make people smile says maidenhood now and living in Melbourne Australia the difference was maidenhood filmed these acts and shared them across his social media accounts the content spiraled and four years later on Instagram alone he has amassed million followers where he can be seen surprising a person with a serious illness with money or a visit from a celebrity such as Jake Paul or christen bell i hope my videos inspire someone just a little bit he says kindness content creators or influences as they re often called are increasing in numbers on social media their approaches differ but a common tactic is to secretly film someone being given money or tickets to a gig or sports match or perhaps a free haircut kindness is cool says Zachery dereliction in the bio of his Instagram account where he has million followers rm dereliction s videos often involve him telling a stranger that he is hungry and asking for food when the person helps him out he rewards the person with a gift such as a laptop or money i suppose i want to really emphasis that every single person you come across has a story and often the people who have the least give the most says rm dereliction who lives in Windsor near Toronto in Canada and started the account after giving free hugs to strangers like many influences the kindness creators make money from adverts and sponsorship from the brands they work with for example they might do a deal that involves giving away a particular brand s product the videos of kindness content creators attract millions of views why are they so popular sawhorse clear creative strategy director at marketing agency mg empower says they incorporate many of the elements that both social media algorithms and audiences favor strong hooks engaging captions heartfelt narratives and authentic unscripted moments audiences are captivated by raw real interactions with everyday people offering an emotional connection from the comfort of their own screens people increasingly seek positivist authenticity and emotional resonance in their online e tongue sticking out experiences especially in spaces often saturated with entertainment driven content on the face of it the acts seem well meaning so why do they attract criticism while these influences may be genuinely generous the generosity can sometimes feel performative as it often serves as a way to attract more views engagement and ultimately financial reward rather than purely altruistic motives says ms clear others go further questing whether focusing on one usually vulnerable person is the right way to help out i find the typical set up of many of the scenes quite disturbing says Hilda Burke a psychotherapist accredited with the British association for counseling and psychotherapy she e tongue sticking out liens that the videos often involve someone being identified as in need they are then asked for a favor it might be spare money for a bus fare or help with something she argues the participant is being lured into valuing the needs of someone else who appears richer more highly than their own only if they do that are they rewarded i wonder what happens to those who don t play the game asks ms Burke the influences defend themselves by arguing that using social media this way is an effective strategy i can raise more money so i can help more people if i post it online says rm maidenhood and how about filming people without their consent if you are doing a video where you re giving a hug to someone if you tell them beforehand it just takes away that authenticity says rm maidenhood but he adds that these days he avoids filming people without consent as it was making him feel weird sometimes large amounts of money are given to vulnerable people which they might not be in a position to manage rm dereliction realized that this might be an issue when he raised overnight for a father and son who were living in their car after that more thought goes into longer term help we be started setting up financial advisors we be started getting these people jobs we be helped allocate the funds properly to pay off their debt their car helping them get a home and pay their rent he says if you have been affected by any of the details in this story you can get help and support from the BBC action line"
"309","https://www.bbc.com/news/articles/c8j8dlrlwdno","Funding secured to save jobs at luxury yacht maker","2025-02-11","Martin Heath","BBC News, Northamptonshire","the administrators of a luxury yacht manufacturer said they have secured funding to allow production to continue and workers to keep their jobs while a buyer is found a sale process has been launched for airline yachts based in bundle nonsympathizer the administrators said they were trying to attract both domestic and international investors they said the funding would help them retain the firm s employees airline yachts was founded in and has a network of dealers worldwide for its range of luxury yachts in December the private equity firm Hanover investors sold its stake in the company which was then acquired by arrow bolt following the takeover more than employees were made redundant the lender sf capital has provided the funding needed to continue production and sale and retain employees across sites in bundle and Suffolk the administrators are now encouraging interested parties to contact them about the possibility of buying airline yachts Michael mag nay one of the joint administrators said the business is known throughout the world for the quality of its craftsmanship and the innovative design of its yachts we e tongue sticking out etc that it could have broad appeal to international investors as well as domestic we encourage interested parties to make contact with us to discuss the opportunity to acquire this exciting business follow nonsympathizer news on BBC sounds Facebook Instagram and x"
"310","https://www.bbc.com/news/articles/c5y7jmlyx02o","How Spain's economy became the envy of Europe","2025-02-10","Guy Hedgecoe","Business reporter","it s a chilly mid winter afternoon in Segovia in central Spain and tourists are gathered at the foot of the city s roman aqueduct gazing up at its famous arches and taking selfies many of the visitors are Spanish but there are also people from other European countries Asians and Latin Americans all drawn by Segovia s historic charm gastronomy and dramatic location just beyond the mountains north of Madrid there was a moment during oviduct when i thought maybe tourism will never ever be like it was before says Elena mir<c3><b3>n a local guide dressed in a fuchsia colored beret who is about to lead a group across the city but now things are very good and i feel this year is going to be a good year like and i m happy because i can live off this job i love Spain received a record million visitors in and is now vying with France which saw million to be the world s biggest foreign tourist hub and the tourism industry s post oviduct e tongue sticking out anion is a major reason why the euro zone s fourth biggest economy has been easily outgrowing the likes of Germany France Italy and the united kingdom posting an increase in GDP of last year by contrast the German economy contracted by in while France grew by Italy by and the UK by an e tongue sticking out acted this all helps e tongue sticking out lain why the economist magazine has ranked Spain as the world s best performing economy the Spanish model is successful because it is a balanced model and this is what guarantees the sustainability of growth says carols rescuer the business minister in the socialist led coalition government he points out that Spain was responsible for of euro zone growth last year although he underlined the importance of tourism rm rescuer also pointed to financial services technology and investment as factors which have helped Spain bounce back from the depths of the pandemic when GDP shrank by in one year we are getting out of oviduct without scars and by modernizing our economy and therefore lifting our potential GDP growth he adds that modernization process is being aided by post pandemic recovery funds from the EU s next generation programmer Spain is due to receive up to b by b b making it the biggest recipient of these funds alongside Italy Spain is investing the money in the national rail system low emissions zones in towns and cities as well as in the electric vehicle industry and subsidies for small businesses public spending has been high and is responsible for approximately half our growth since the pandemic says mar<c3><ad>a jes<c3><ba>s valorous lecturer in economics at Spain s series business school other major European economies have seen their growth stymied by their greater reliance than Spain on industry which she says is suffering a lot at the moment due to factors such as the high cost of energy competition from china and other Asian countries the cost of the transition to a more sustainable environmental model and trade protectionism since oviduct the other major economic challenge for Spain has been the cost of living crisis triggered by supply chain bottlenecks and the Russian invasion of Ukraine in inflation peaked at an annual rate of in July of that year with energy prices hitting Spaniards particularly hard but by the end of it had fallen back to Madrid believes that subsidies it introduced to cut the cost of fuel consumption and encourage public transport use were key in mitigating the impact of the energy price rises as well as several increases to the minimum wage at the height of the European energy crisis Spain and Portugal also negotiated with Brussels a so called Iberian exception allowing them to cap the price of gas used to generate electricity in order to reduce consumers bills rm rescuer argues that such measures have helped counter Spain s traditional vulnerability to economic turmoil Spain is proving to be more resilient to successive shocks including the inflation shock that came with the war in Ukraine he said and i think this is part of the overall protective shield that we have put in place for our consumers and for our firms the country s green energy output is seen as another favorable factor not just in guaranteeing electricity but also spurring investment Spain has the second largest renewable energy infrastructure in the EU the latter is a boon for a country that is Europe s second biggest car producer according to Wayne griffins the British born CEO of seat and supra although Spanish electric vehicle production is lagging behind the rest of Europe he sees enormous potential in that area in Spain we have all the factors you need to be successful competitive well trained people and also an energy policy behind that he says there s no point in making zero emission cars if you re using dirty energy despite these positives a longstanding weakness of Spain s economy has been a chronically high jobless rate which is the biggest in the EU and almost double the block s average however the situation did improve in the last quarter of when the Spanish jobless unemployment rate declined to its lowest level since meanwhile the number of people in employment in Spain now stands at million a record high a labor reform encouraging job stability is seen as a key reason for this this reform increased restrictions on the use of temporary contracts by companies favoring greater flexibility in the use of permanent contracts it has reduced the number of workers in temporary employment without hindering job creation also although the arrival of immigrants has driven a fierce political debate their absorption into the labor market is seen by many as crucial for a country with a rapidly aging population the socialist prime minister Pedro s<c3><a1>nchez has been outspoken in underlining the need for immigrants describing their contribution to the economy as fundamental the European commission has forecast that Spain will continue to lead growth among the bloc s big economies this year and remain ahead of the EU average however challenges are looming on the horizon the heavy reliance on tourism and a growing backlash against the industry by local people is one concern another is Spain s vast public debt which is higher than the country s annual economic output mar<c3><ad>a jes<c3><ba>s valorous warns that this is an imbalance that we need to correct not just because the EU s new fiscal norms demand it but because it could cause financial instability in addition a housing crisis has erupted across the country leaving millions of Spaniards struggling to find affordable accommodation with an uncertain and deeply polarized political landscape it is difficult for s<c3><a1>nchez s minority government to tackle such problems but while it attempts to resolve these conundrums Spain is enjoying its status as the motor of European growth"
"311","https://www.bbc.com/news/articles/c4g7x3ze4qno","No more minting 'wasteful' pennies, Trump tells Treasury","2025-02-10","João da Silva","Business reporter","the us treasury secretary Scott essential has been told to stop minting one cent coins or pennies as they are widely called by us president Donald trump in an announcement on his truth social media account let s rip the waste out of our great nations budget even if it s a penny at a time trump s post said describing the move as a cost cutting measure it comes after eon musk s unofficial department of government efficiency doge drew attention to the cost of minting pennies in a post on x last month the debate over the cost and usefulness of pennies has been a long running one in the us this is so wasteful trump s truth social post said i have instructed my secretary of the us treasury to stop producing new pennies according the us mint s annual report making and distributing a one cent coin costs cents us government officials and members of congress have in the past proposed discontinuing the penny without success while its detractors have argued that the zinc and copper coin is a waste of money and resources those who support it say that the coin keeps prices lower and boosts fund raising for charities other countries have discontinued similar coins Canada ditched its one cent coin in citing the cost of minting it and its falling purchasing power due to higher prices the declining use of cash meant the UK did not mint any new coins in after officials decided there were already enough coins in circulation the UK treasury has said that p or p coins are not being scrapped but with more people living cashless lives there have been several years when no p coins were produced p coins have also seen various periods without new minting"
"312","https://www.bbc.com/news/articles/cvg4zlqpww4o","Storyteller 'elated' after world record feat","2025-02-10","Sammy Jenkins","BBC News, West of England","a year old storyteller said he feels phenomenal after achieving a Guinness world record for the longest continuous storytelling session john row who lives in Gloucester made the attempt at matchmaker international storytelling festival alongside other storytellers from countries the group achieved hours and minutes of uninterrupted storytelling on January at jemmy e naan square reflecting on the success rm row said it was a mixture of elation and relief because everybody put so much effort into this rm row who is the artistic director and curator of the festival said the team were at a gala dinner hosted to mark the end of the festival when the news of the achievement broke it was a huge celebration and the Moroccans did this fantastic chant it was phenomenal he said rm row said the world record was rather complicated with a number of rules they had to adhere to such as making sure they had at least audience members at any one time if someone had been on it was four hours before the same person could go on again the most you were allowed was a five minute break and of course we had to stop for calls of prayer because we were doing it in public he said rm row said the festival began after building a community of storytellers online during the oviduct pandemic it storytelling was dying but i don t like to call it a revival i think of it more as a resuscitation he added rm row said matchmaker was chosen as the festival s location because it has a year tradition of storytelling the festival began as a mix between a festival and a gathering he added he also highlighted the support the festival had received since its inception including receiving a patronage from king mu<e1><b8><a5>ammad vi and the tourist industry on how to tell a good story rm row said rabbit non stop and listen continuously you can t harm a story my friends says the only harm you can do to a story is not to tell it stories there s no boundaries it s an art without boundaries he added follow BBC gloucestershire on Facebook x and Instagram send your story ideas to us on email or via whats app on"
"313","https://www.bbc.com/news/articles/cn01pvl217eo","Teenage speed skater aims for 2030 Winter Olympics","2025-02-10","Adrian Harms","BBC News, Guildford","a surrey teenage speed skater says he likes the adrenaline rush of being on the ice as he targets the winter Olympics albino Barlow said he wanted to win medals and dreamy of representing team GB having picked up speed skating when he was seven years old the guild ford based speed skater will head to Georgia and then Quebec to compete as he continues to take strides towards the games in France his parents Jonathan and Sharron Barlow said they were extremely proud of the teenager as he balanced training with his education the teenager said you don t know what can happen in a race it s an adrenaline rush i m going to go to Georgia and Quebec for an e tongue sticking out experience and have the best time i can it s been my dream to be on team GB it s a lot of practice a lot of hours and a lot of dedication albino picked up speed skating at the spectrum ice rink in guild ford but said he initially gave up before returning a year and a half later he added that he trained twice a week on the ice in guild ford before taking the train to Nottingham for extra sessions albino said he balances training with studying as well as off rink training in the gym rm Barlow said he s been ambitious since he was or i m sure if he keeps working hard he ll achieve his ambition Mrs Barlow added his enthusiasm and drive is out of this world albino traveled to the European youth Olympic festival on February and will compete in the junior world cup speed skating in Quebec from February follow BBC surrey on Facebook on x send your story ideas to southeast today BBC co UK or whats app us on"
"314","https://www.bbc.com/sport/cricket/articles/c5yejzde1lko",NA,NA,NA,NA,"one day international Karachi south Africa overs baseness afraid Pakistan overs salmon riparian Mulder Pakistan won by six wickets scorecard Pakistan continued their preparations for their champions trophy defense with a six wicket win over south Africa as they pulled off the highest one day international run chase in their history Mohammad riparian and salmon aha both cracked centuries as Pakistan overhauled south Africa s total of with six balls to spare the pair shared an oi record fourth wicket stand for Pakistan of as riparian made his fourth century in the format and salmon his first riparian hit nine fours and three sixes in his unbeaten off balls while salmon s ball knock of featured fours and two sixes Pakistan will now play new Zealand in the final of a tree series tournament involving themselves and south Africa on Friday Pakistan s chase bettered the they scored in a victory over Australia in Lahore in march when aha and i were batting we set targets we failed to achieve them a couple of times but mostly did riparian said when god helps you break all kinds of records we gave our full effort earlier south Africa had posted from their overs after they had won the toss at the national bank cricket arena in Karachi and batted first Heinrich baseness hit a ball to top score for the protean while embalm barium and Matthew breeze chipped in with and respectively as sheen afraid claimed breeze s knock continued his stellar start to Odis runs in two matches as he followed up his on debut with another impressive innings the year old has now bettered Desmond Haynes aggregate of runs in his first two matches for west indies in one concern for south Africa was a thumb injury sustained by wicket keeper baseness who left the field in the ND over and handed the gloves to Kyle overrefined champions trophy hosts Pakistan who won the event in face new Zealand on February in the tournament s opening match in Karachi south Africa face Afghanistan in their first match on February"
"315","https://www.bbc.com/news/articles/cvg8zg7ll09o","China's tit-for-tat tariffs on US take effect","2025-02-10","Peter Hoskins","Business reporter","china s tit for tat import taxes on some American goods came into effect on Monday as the trade war between the world s two biggest economies escalates and us president Donald trump threatens to hit more countries with tariffs Beijing announced the plan on February minutes after new us levies of on all Chinese products came into effect on Sunday trump said he would impose a tariff on all steel and aluminum imports into the us with a full announcement to come on Monday speaking to reporters on air force one en route to the super bowl he also said he was planning reciprocal tariffs on other nations but did not specify which ones would be targeted china s latest tariffs on us goods include a border tax on imports of us coal and liquefied natural gas products there is also a tariff on American crude oil agricultural machinery and large engine cars last week Chinese authorities launched an anti monopoly probe into technology giant google while pah the us owner of designer brands Calvin Klein and Tommy Hilfiger was added to Beijing s so called unreliable entity list china has also imposed e tongue sticking out rot controls on rare metals some of which are key components for many electrical products and military equipment trump s announcement over the weekend of plans to impose a tax on the us s steel and aluminum imports comes days after he reached deals with Canada and Mexico to avoid tariffs that he had threatened on all goods from the countries he introduced similar measures during his first term as president imposing tariffs on steel and on aluminum but later granted several trading partners duty free quotas including Canada Mexico and Brazil the European union EU import taxes were not resolved until the Biden administration took over the white house there was no mention on Sunday of which countries if any would be granted similar exemptions if these new tariffs are implemented in the following days trump s intention to implement reciprocal tariffs would fulfill an election campaign pledge to levy tariffs at the same rates that are imposed on us goods he also said import taxes for vehicles remained on the table after reports he was considering exemptions to universal tariffs trump has repeatedly complained that EU tariffs on imports of American cars are much higher than us levies last week trump told the BBC tariffs on EU goods could happen pretty soon but suggested a deal could be worked out with the UK the day after the latest us tariffs came into effect Beijing accused Washington of making unfounded and false allegations about its role in the trade of the synthetic opined entangle to justify the move in a complaint lodged with the world trade organization WTO china said the us import taxes were discriminatory and protectionist and violated trade rules but e tongue sticking out erst have warned china is unlikely to secure a ruling in its favor as the WTO panel that settles disputes remains unable to function trump had been e tongue sticking out acted to speak to his Chinese counterpart xi jinking in recent days but the us president has said he was in no hurry to hold talks china is much better prepared than during trump s first term said Scott Kennedy an e tongue sticking out err in Chinese business and economics at the center for strategic and international studies although their economy cyclically has slowed down quite a bit their technology capabilities are a lot greater than they were before and they have diversified their trade and investment with others some of the many measures brought in by trump since he took office on January have been subject to change on Friday he suspended tariffs on small packages from china which along with the additional tariffs came into effect on February the suspension will stay in place until adequate systems are in place to fully and e tongue sticking out obediently process and collect tariff revenue after the order ended duty free treatment of shipments worth less than the us postal service USPS and other agencies scrambled to comply USPS temporarily stopped accepting packages from china only to u turn a day later"
"316","https://www.bbc.com/sport/football/articles/cj91yjp3kwwo",NA,NA,NA,NA,"there were a record number of international transfers in a report published by world football s governing body fife has revealed a total of cross border transfers went through across the professional and amateur game the transfers in men s professional football saw b b spent on transfer fees as players moved between clubs in different countries the second highest amount ever the record amount of money spent on international transfers in a year remains the b b from in the women s professional game in there were transfers an increase of and total spending of m m more than double the amount in English clubs were both the highest spenders and recipients of transfer fees in with b b spent on transfers and b b received in the amateur game both men s and women s there were cross border transfers a rise of year on year and also a new record fife s global transfer report has an interactive website external which contains detailed transfer data and trends for each national association almost of all transfer spending in the men s game was accounted for by the top deals which included fees of at least m m per transfer Brazilian clubs had the highest number of transfers with incoming and outgoing the number of clubs that spent money on incoming transfers continued to grow reaching a record high of in and the number of clubs that received a fee for at least one outgoing transfer climbed to also a new record"
